id,Project,TeamExp,ManagerExp,YearEnd,Length,Effort,Transactions,Entities,PointsNonAdjust,Adjustment,PointsAjust,Language
4350,4350,4,1,85,14,3948,175,277,452,37,461,1
4351,4351,4,3,86,6,3927,79,128,207,27,190,1
4352,4352,1,1,86,9,710,145,38,183,27,168,3
4353,4353,4,4,87,9,2429,174,78,252,41,267,3
4354,4354,1,1,85,5,6405,194,91,285,35,285,1
4355,4355,2,2,88,3,651,126,49,175,38,180,3
4356,4356,1,3,86,17,9135,317,119,436,34,432,2
4357,4357,2,4,87,11,1435,289,88,377,28,351,3
4358,4358,-1,-1,87,8,5922,260,144,404,24,360,1
4359,4359,1,4,88,4,847,158,59,217,18,180,3
4360,4360,3,3,88,16,8050,302,145,447,52,523,2
4361,4361,1,1,87,9,4620,451,48,499,28,464,1
4362,4362,2,4,87,34,2352,661,132,793,23,698,3
4363,4363,1,1,88,10,2174,64,54,118,25,106,1
4364,4364,-1,4,86,39,19894,284,230,514,50,591,1
4365,4365,2,1,86,18,6699,182,126,308,35,308,1
4366,4366,2,3,87,27,14987,173,332,505,19,424,1
4367,4367,2,2,88,9,4004,252,7,259,28,241,1
4368,4368,4,3,85,11,12824,131,180,311,51,361,1
4369,4369,2,3,85,8,2331,106,39,145,6,103,1
4370,4370,3,3,85,9,5817,96,108,204,29,192,1
4371,4371,2,3,85,7,2989,116,72,188,18,156,1
4372,4372,3,3,85,6,3136,86,49,135,32,131,1
4373,4373,2,3,85,17,14434,221,121,342,35,342,1
4374,4374,1,1,87,12,2583,61,96,157,18,130,1
4375,4375,1,3,86,12,3647,132,89,221,5,155,2
4376,4376,3,7,86,13,8232,45,387,432,16,350,2
4377,4377,1,1,86,12,3276,55,112,167,12,129,2
4378,4378,1,4,87,8,2723,124,52,176,14,139,2
4379,4379,3,3,87,5,3472,120,126,246,15,197,2
4380,4380,1,2,87,6,1575,47,32,79,14,62,2
4381,4381,1,1,86,12,2926,126,107,233,23,205,2
4382,4382,3,2,86,6,1876,101,45,146,15,117,2
4383,4383,1,1,86,5,2520,78,99,177,14,140,1
4384,4384,4,7,86,13,1603,69,74,143,14,113,1
4385,4385,1,3,86,8,3626,194,97,291,35,291,2
4386,4386,2,-1,87,10,6783,224,110,334,28,309,2
4387,4387,2,4,87,15,11361,323,184,507,35,507,2
4388,4388,1,3,86,6,1267,42,31,73,27,67,2
4389,4389,1,2,87,5,2548,74,43,117,25,105,2
4390,4390,3,4,87,10,1155,101,57,158,9,117,2
4391,4391,0,4,86,6,546,97,42,139,6,99,3
4392,4392,2,3,84,13,2275,134,77,211,13,165,2
4393,4393,4,5,86,26,9100,482,227,709,26,645,2
4394,4394,0,2,84,6,595,213,73,286,6,203,3
4395,4395,0,-1,84,22,3941,139,143,282,22,245,2
4396,4396,2,3,86,24,13860,473,182,655,40,688,2
4397,4397,4,4,85,12,1400,229,169,398,39,414,3
4398,4398,4,3,83,12,2800,227,73,300,34,297,1
4399,4399,4,4,82,24,9520,395,193,588,40,617,1
4400,4400,4,3,86,12,5880,469,176,645,43,697,3
4401,4401,4,4,85,36,23940,886,241,1127,34,1116,1
4402,4402,1,4,85,12,5152,253,52,305,34,302,1
4403,4403,0,0,86,4,5635,197,124,321,33,315,1
4404,4404,4,4,85,1,805,40,60,100,18,83,1
4405,4405,0,0,86,5,3829,200,119,319,30,303,1
4406,4406,0,0,86,4,2149,140,94,234,24,208,1
4407,4407,0,0,86,4,2821,97,89,186,38,192,1
4408,4408,2,1,85,9,2569,119,42,161,25,145,2
4409,4409,1,2,83,13,3913,186,52,238,25,214,1
4410,4410,3,1,85,12,7854,172,88,260,30,247,1
4411,4411,3,4,83,4,2422,78,38,116,24,103,1
4412,4412,4,1,84,21,4067,167,99,266,24,237,1
4413,4413,2,1,84,17,9051,146,112,258,40,271,1
4414,4414,1,1,84,3,2282,33,72,105,19,88,1
4415,4415,3,4,85,8,4172,162,61,223,32,216,1
4416,4416,4,4,85,9,4977,223,121,344,28,320,1
4417,4417,3,2,85,8,1617,119,48,167,26,152,2
4418,4418,4,3,85,8,3192,57,43,100,43,108,1
4419,4419,4,4,86,14,3437,68,316,384,20,326,2
4420,4420,3,4,87,14,4494,9,386,395,21,340,2
4421,4421,4,2,86,5,840,58,34,92,29,86,1
4422,4422,4,4,86,12,14973,318,269,587,34,581,2
4423,4423,2,4,85,18,5180,88,170,258,34,255,1
4424,4424,2,4,86,5,5775,306,132,438,37,447,1
4425,4425,4,1,87,20,10577,304,78,382,39,397,1
4426,4426,1,4,86,8,3983,89,200,289,33,283,1
4427,4427,4,1,85,14,3164,86,230,316,33,310,1
4428,4428,2,0,86,6,3542,71,235,306,37,312,1
4429,4429,3,1,85,14,4277,148,324,472,39,491,1
4430,4430,4,4,85,16,7252,116,170,286,27,263,1
4431,4431,4,1,85,14,3948,175,277,452,37,461,1
4432,4432,4,3,86,6,3927,79,128,207,27,190,1
4433,4433,1,1,86,9,710,145,38,183,27,168,3
4434,4434,4,4,87,9,2429,174,78,252,41,267,3
4435,4435,1,1,85,5,6405,194,91,285,35,285,1
4436,4436,2,2,88,3,651,126,49,175,38,180,3
4437,4437,1,3,86,17,9135,317,119,436,34,432,2
4438,4438,2,4,87,11,1435,289,88,377,28,351,3
4439,4439,-1,-1,87,8,5922,260,144,404,24,360,1
4440,4440,1,4,88,4,847,158,59,217,18,180,3
4441,4441,3,3,88,16,8050,302,145,447,52,523,2
4442,4442,1,1,87,9,4620,451,48,499,28,464,1
4443,4443,2,4,87,34,2352,661,132,793,23,698,3
4444,4444,1,1,88,10,2174,64,54,118,25,106,1
4445,4445,-1,4,86,39,19894,284,230,514,50,591,1
4446,4446,2,1,86,18,6699,182,126,308,35,308,1
4447,4447,2,3,87,27,14987,173,332,505,19,424,1
4448,4448,2,2,88,9,4004,252,7,259,28,241,1
4449,4449,4,3,85,11,12824,131,180,311,51,361,1
4450,4450,2,3,85,8,2331,106,39,145,6,103,1
4451,4451,3,3,85,9,5817,96,108,204,29,192,1
4452,4452,2,3,85,7,2989,116,72,188,18,156,1
4453,4453,3,3,85,6,3136,86,49,135,32,131,1
4454,4454,2,3,85,17,14434,221,121,342,35,342,1
4455,4455,1,1,87,12,2583,61,96,157,18,130,1
4456,4456,1,3,86,12,3647,132,89,221,5,155,2
4457,4457,3,7,86,13,8232,45,387,432,16,350,2
4458,4458,1,1,86,12,3276,55,112,167,12,129,2
4459,4459,1,4,87,8,2723,124,52,176,14,139,2
4460,4460,3,3,87,5,3472,120,126,246,15,197,2
4461,4461,1,2,87,6,1575,47,32,79,14,62,2
4462,4462,1,1,86,12,2926,126,107,233,23,205,2
4463,4463,3,2,86,6,1876,101,45,146,15,117,2
4464,4464,1,1,86,5,2520,78,99,177,14,140,1
4465,4465,4,7,86,13,1603,69,74,143,14,113,1
4466,4466,1,3,86,8,3626,194,97,291,35,291,2
4467,4467,2,-1,87,10,6783,224,110,334,28,309,2
4468,4468,2,4,87,15,11361,323,184,507,35,507,2
4469,4469,1,3,86,6,1267,42,31,73,27,67,2
4470,4470,1,2,87,5,2548,74,43,117,25,105,2
4471,4471,3,4,87,10,1155,101,57,158,9,117,2
4472,4472,0,4,86,6,546,97,42,139,6,99,3
4473,4473,2,3,84,13,2275,134,77,211,13,165,2
4474,4474,4,5,86,26,9100,482,227,709,26,645,2
4475,4475,0,2,84,6,595,213,73,286,6,203,3
4476,4476,0,-1,84,22,3941,139,143,282,22,245,2
4477,4477,2,3,86,24,13860,473,182,655,40,688,2
4478,4478,4,4,85,12,1400,229,169,398,39,414,3
4479,4479,4,3,83,12,2800,227,73,300,34,297,1
4480,4480,4,4,82,24,9520,395,193,588,40,617,1
4481,4481,4,3,86,12,5880,469,176,645,43,697,3
4482,4482,4,4,85,36,23940,886,241,1127,34,1116,1
4483,4483,1,4,85,12,5152,253,52,305,34,302,1
4484,4484,0,0,86,4,5635,197,124,321,33,315,1
4485,4485,4,4,85,1,805,40,60,100,18,83,1
4486,4486,0,0,86,5,3829,200,119,319,30,303,1
4487,4487,0,0,86,4,2149,140,94,234,24,208,1
4488,4488,0,0,86,4,2821,97,89,186,38,192,1
4489,4489,2,1,85,9,2569,119,42,161,25,145,2
4490,4490,1,2,83,13,3913,186,52,238,25,214,1
4491,4491,3,1,85,12,7854,172,88,260,30,247,1
4492,4492,3,4,83,4,2422,78,38,116,24,103,1
4493,4493,4,1,84,21,4067,167,99,266,24,237,1
4494,4494,2,1,84,17,9051,146,112,258,40,271,1
4495,4495,1,1,84,3,2282,33,72,105,19,88,1
4496,4496,3,4,85,8,4172,162,61,223,32,216,1
4497,4497,4,4,85,9,4977,223,121,344,28,320,1
4498,4498,3,2,85,8,1617,119,48,167,26,152,2
4499,4499,4,3,85,8,3192,57,43,100,43,108,1
4500,4500,4,4,86,14,3437,68,316,384,20,326,2
4501,4501,3,4,87,14,4494,9,386,395,21,340,2
4502,4502,4,2,86,5,840,58,34,92,29,86,1
4503,4503,4,4,86,12,14973,318,269,587,34,581,2
4504,4504,2,4,85,18,5180,88,170,258,34,255,1
4505,4505,2,4,86,5,5775,306,132,438,37,447,1
4506,4506,4,1,87,20,10577,304,78,382,39,397,1
4507,4507,1,4,86,8,3983,89,200,289,33,283,1
4508,4508,4,1,85,14,3164,86,230,316,33,310,1
4509,4509,2,0,86,6,3542,71,235,306,37,312,1
4510,4510,3,1,85,14,4277,148,324,472,39,491,1
4511,4511,4,4,85,16,7252,116,170,286,27,263,1
4512,4512,4,1,85,14,3948,175,277,452,37,461,1
4513,4513,4,3,86,6,3927,79,128,207,27,190,1
4514,4514,1,1,86,9,710,145,38,183,27,168,3
4515,4515,4,4,87,9,2429,174,78,252,41,267,3
4516,4516,1,1,85,5,6405,194,91,285,35,285,1
4517,4517,2,2,88,3,651,126,49,175,38,180,3
4518,4518,1,3,86,17,9135,317,119,436,34,432,2
4519,4519,2,4,87,11,1435,289,88,377,28,351,3
4520,4520,-1,-1,87,8,5922,260,144,404,24,360,1
4521,4521,1,4,88,4,847,158,59,217,18,180,3
4522,4522,3,3,88,16,8050,302,145,447,52,523,2
4523,4523,1,1,87,9,4620,451,48,499,28,464,1
4524,4524,2,4,87,34,2352,661,132,793,23,698,3
4525,4525,1,1,88,10,2174,64,54,118,25,106,1
4526,4526,-1,4,86,39,19894,284,230,514,50,591,1
4527,4527,2,1,86,18,6699,182,126,308,35,308,1
4528,4528,2,3,87,27,14987,173,332,505,19,424,1
4529,4529,2,2,88,9,4004,252,7,259,28,241,1
4530,4530,4,3,85,11,12824,131,180,311,51,361,1
4531,4531,2,3,85,8,2331,106,39,145,6,103,1
4532,4532,3,3,85,9,5817,96,108,204,29,192,1
4533,4533,2,3,85,7,2989,116,72,188,18,156,1
4534,4534,3,3,85,6,3136,86,49,135,32,131,1
4535,4535,2,3,85,17,14434,221,121,342,35,342,1
4536,4536,1,1,87,12,2583,61,96,157,18,130,1
4537,4537,1,3,86,12,3647,132,89,221,5,155,2
4538,4538,3,7,86,13,8232,45,387,432,16,350,2
4539,4539,1,1,86,12,3276,55,112,167,12,129,2
4540,4540,1,4,87,8,2723,124,52,176,14,139,2
4541,4541,3,3,87,5,3472,120,126,246,15,197,2
4542,4542,1,2,87,6,1575,47,32,79,14,62,2
4543,4543,1,1,86,12,2926,126,107,233,23,205,2
4544,4544,3,2,86,6,1876,101,45,146,15,117,2
4545,4545,1,1,86,5,2520,78,99,177,14,140,1
4546,4546,4,7,86,13,1603,69,74,143,14,113,1
4547,4547,1,3,86,8,3626,194,97,291,35,291,2
4548,4548,2,-1,87,10,6783,224,110,334,28,309,2
4549,4549,2,4,87,15,11361,323,184,507,35,507,2
4550,4550,1,3,86,6,1267,42,31,73,27,67,2
4551,4551,1,2,87,5,2548,74,43,117,25,105,2
4552,4552,3,4,87,10,1155,101,57,158,9,117,2
4553,4553,0,4,86,6,546,97,42,139,6,99,3
4554,4554,2,3,84,13,2275,134,77,211,13,165,2
4555,4555,4,5,86,26,9100,482,227,709,26,645,2
4556,4556,0,2,84,6,595,213,73,286,6,203,3
4557,4557,0,-1,84,22,3941,139,143,282,22,245,2
4558,4558,2,3,86,24,13860,473,182,655,40,688,2
4559,4559,4,4,85,12,1400,229,169,398,39,414,3
4560,4560,4,3,83,12,2800,227,73,300,34,297,1
4561,4561,4,4,82,24,9520,395,193,588,40,617,1
4562,4562,4,3,86,12,5880,469,176,645,43,697,3
4563,4563,4,4,85,36,23940,886,241,1127,34,1116,1
4564,4564,1,4,85,12,5152,253,52,305,34,302,1
4565,4565,0,0,86,4,5635,197,124,321,33,315,1
4566,4566,4,4,85,1,805,40,60,100,18,83,1
4567,4567,0,0,86,5,3829,200,119,319,30,303,1
4568,4568,0,0,86,4,2149,140,94,234,24,208,1
4569,4569,0,0,86,4,2821,97,89,186,38,192,1
4570,4570,2,1,85,9,2569,119,42,161,25,145,2
4571,4571,1,2,83,13,3913,186,52,238,25,214,1
4572,4572,3,1,85,12,7854,172,88,260,30,247,1
4573,4573,3,4,83,4,2422,78,38,116,24,103,1
4574,4574,4,1,84,21,4067,167,99,266,24,237,1
4575,4575,2,1,84,17,9051,146,112,258,40,271,1
4576,4576,1,1,84,3,2282,33,72,105,19,88,1
4577,4577,3,4,85,8,4172,162,61,223,32,216,1
4578,4578,4,4,85,9,4977,223,121,344,28,320,1
4579,4579,3,2,85,8,1617,119,48,167,26,152,2
4580,4580,4,3,85,8,3192,57,43,100,43,108,1
4581,4581,4,4,86,14,3437,68,316,384,20,326,2
4582,4582,3,4,87,14,4494,9,386,395,21,340,2
4583,4583,4,2,86,5,840,58,34,92,29,86,1
4584,4584,4,4,86,12,14973,318,269,587,34,581,2
4585,4585,2,4,85,18,5180,88,170,258,34,255,1
4586,4586,2,4,86,5,5775,306,132,438,37,447,1
4587,4587,4,1,87,20,10577,304,78,382,39,397,1
4588,4588,1,4,86,8,3983,89,200,289,33,283,1
4589,4589,4,1,85,14,3164,86,230,316,33,310,1
4590,4590,2,0,86,6,3542,71,235,306,37,312,1
4591,4591,3,1,85,14,4277,148,324,472,39,491,1
4592,4592,4,4,85,16,7252,116,170,286,27,263,1
4593,4593,4,1,85,14,3948,175,277,452,37,461,1
4594,4594,4,3,86,6,3927,79,128,207,27,190,1
4595,4595,1,1,86,9,710,145,38,183,27,168,3
4596,4596,4,4,87,9,2429,174,78,252,41,267,3
4597,4597,1,1,85,5,6405,194,91,285,35,285,1
4598,4598,2,2,88,3,651,126,49,175,38,180,3
4599,4599,1,3,86,17,9135,317,119,436,34,432,2
4600,4600,2,4,87,11,1435,289,88,377,28,351,3
4601,4601,-1,-1,87,8,5922,260,144,404,24,360,1
4602,4602,1,4,88,4,847,158,59,217,18,180,3
4603,4603,3,3,88,16,8050,302,145,447,52,523,2
4604,4604,1,1,87,9,4620,451,48,499,28,464,1
4605,4605,2,4,87,34,2352,661,132,793,23,698,3
4606,4606,1,1,88,10,2174,64,54,118,25,106,1
4607,4607,-1,4,86,39,19894,284,230,514,50,591,1
4608,4608,2,1,86,18,6699,182,126,308,35,308,1
4609,4609,2,3,87,27,14987,173,332,505,19,424,1
4610,4610,2,2,88,9,4004,252,7,259,28,241,1
4611,4611,4,3,85,11,12824,131,180,311,51,361,1
4612,4612,2,3,85,8,2331,106,39,145,6,103,1
4613,4613,3,3,85,9,5817,96,108,204,29,192,1
4614,4614,2,3,85,7,2989,116,72,188,18,156,1
4615,4615,3,3,85,6,3136,86,49,135,32,131,1
4616,4616,2,3,85,17,14434,221,121,342,35,342,1
4617,4617,1,1,87,12,2583,61,96,157,18,130,1
4618,4618,1,3,86,12,3647,132,89,221,5,155,2
4619,4619,3,7,86,13,8232,45,387,432,16,350,2
4620,4620,1,1,86,12,3276,55,112,167,12,129,2
4621,4621,1,4,87,8,2723,124,52,176,14,139,2
4622,4622,3,3,87,5,3472,120,126,246,15,197,2
4623,4623,1,2,87,6,1575,47,32,79,14,62,2
4624,4624,1,1,86,12,2926,126,107,233,23,205,2
4625,4625,3,2,86,6,1876,101,45,146,15,117,2
4626,4626,1,1,86,5,2520,78,99,177,14,140,1
4627,4627,4,7,86,13,1603,69,74,143,14,113,1
4628,4628,1,3,86,8,3626,194,97,291,35,291,2
4629,4629,2,-1,87,10,6783,224,110,334,28,309,2
4630,4630,2,4,87,15,11361,323,184,507,35,507,2
4631,4631,1,3,86,6,1267,42,31,73,27,67,2
4632,4632,1,2,87,5,2548,74,43,117,25,105,2
4633,4633,3,4,87,10,1155,101,57,158,9,117,2
4634,4634,0,4,86,6,546,97,42,139,6,99,3
4635,4635,2,3,84,13,2275,134,77,211,13,165,2
4636,4636,4,5,86,26,9100,482,227,709,26,645,2
4637,4637,0,2,84,6,595,213,73,286,6,203,3
4638,4638,0,-1,84,22,3941,139,143,282,22,245,2
4639,4639,2,3,86,24,13860,473,182,655,40,688,2
4640,4640,4,4,85,12,1400,229,169,398,39,414,3
4641,4641,4,3,83,12,2800,227,73,300,34,297,1
4642,4642,4,4,82,24,9520,395,193,588,40,617,1
4643,4643,4,3,86,12,5880,469,176,645,43,697,3
4644,4644,4,4,85,36,23940,886,241,1127,34,1116,1
4645,4645,1,4,85,12,5152,253,52,305,34,302,1
4646,4646,0,0,86,4,5635,197,124,321,33,315,1
4647,4647,4,4,85,1,805,40,60,100,18,83,1
4648,4648,0,0,86,5,3829,200,119,319,30,303,1
4649,4649,0,0,86,4,2149,140,94,234,24,208,1
4650,4650,0,0,86,4,2821,97,89,186,38,192,1
4651,4651,2,1,85,9,2569,119,42,161,25,145,2
4652,4652,1,2,83,13,3913,186,52,238,25,214,1
4653,4653,3,1,85,12,7854,172,88,260,30,247,1
4654,4654,3,4,83,4,2422,78,38,116,24,103,1
4655,4655,4,1,84,21,4067,167,99,266,24,237,1
4656,4656,2,1,84,17,9051,146,112,258,40,271,1
4657,4657,1,1,84,3,2282,33,72,105,19,88,1
4658,4658,3,4,85,8,4172,162,61,223,32,216,1
4659,4659,4,4,85,9,4977,223,121,344,28,320,1
4660,4660,3,2,85,8,1617,119,48,167,26,152,2
4661,4661,4,3,85,8,3192,57,43,100,43,108,1
4662,4662,4,4,86,14,3437,68,316,384,20,326,2
4663,4663,3,4,87,14,4494,9,386,395,21,340,2
4664,4664,4,2,86,5,840,58,34,92,29,86,1
4665,4665,4,4,86,12,14973,318,269,587,34,581,2
4666,4666,2,4,85,18,5180,88,170,258,34,255,1
4667,4667,2,4,86,5,5775,306,132,438,37,447,1
4668,4668,4,1,87,20,10577,304,78,382,39,397,1
4669,4669,1,4,86,8,3983,89,200,289,33,283,1
4670,4670,4,1,85,14,3164,86,230,316,33,310,1
4671,4671,2,0,86,6,3542,71,235,306,37,312,1
4672,4672,3,1,85,14,4277,148,324,472,39,491,1
4673,4673,4,4,85,16,7252,116,170,286,27,263,1
4674,4674,4,1,85,14,3948,175,277,452,37,461,1
4675,4675,4,3,86,6,3927,79,128,207,27,190,1
4676,4676,1,1,86,9,710,145,38,183,27,168,3
4677,4677,4,4,87,9,2429,174,78,252,41,267,3
4678,4678,1,1,85,5,6405,194,91,285,35,285,1
4679,4679,2,2,88,3,651,126,49,175,38,180,3
4680,4680,1,3,86,17,9135,317,119,436,34,432,2
4681,4681,2,4,87,11,1435,289,88,377,28,351,3
4682,4682,-1,-1,87,8,5922,260,144,404,24,360,1
4683,4683,1,4,88,4,847,158,59,217,18,180,3
4684,4684,3,3,88,16,8050,302,145,447,52,523,2
4685,4685,1,1,87,9,4620,451,48,499,28,464,1
4686,4686,2,4,87,34,2352,661,132,793,23,698,3
4687,4687,1,1,88,10,2174,64,54,118,25,106,1
4688,4688,-1,4,86,39,19894,284,230,514,50,591,1
4689,4689,2,1,86,18,6699,182,126,308,35,308,1
4690,4690,2,3,87,27,14987,173,332,505,19,424,1
4691,4691,2,2,88,9,4004,252,7,259,28,241,1
4692,4692,4,3,85,11,12824,131,180,311,51,361,1
4693,4693,2,3,85,8,2331,106,39,145,6,103,1
4694,4694,3,3,85,9,5817,96,108,204,29,192,1
4695,4695,2,3,85,7,2989,116,72,188,18,156,1
4696,4696,3,3,85,6,3136,86,49,135,32,131,1
4697,4697,2,3,85,17,14434,221,121,342,35,342,1
4698,4698,1,1,87,12,2583,61,96,157,18,130,1
4699,4699,1,3,86,12,3647,132,89,221,5,155,2
4700,4700,3,7,86,13,8232,45,387,432,16,350,2
4701,4701,1,1,86,12,3276,55,112,167,12,129,2
4702,4702,1,4,87,8,2723,124,52,176,14,139,2
4703,4703,3,3,87,5,3472,120,126,246,15,197,2
4704,4704,1,2,87,6,1575,47,32,79,14,62,2
4705,4705,1,1,86,12,2926,126,107,233,23,205,2
4706,4706,3,2,86,6,1876,101,45,146,15,117,2
4707,4707,1,1,86,5,2520,78,99,177,14,140,1
4708,4708,4,7,86,13,1603,69,74,143,14,113,1
4709,4709,1,3,86,8,3626,194,97,291,35,291,2
4710,4710,2,-1,87,10,6783,224,110,334,28,309,2
4711,4711,2,4,87,15,11361,323,184,507,35,507,2
4712,4712,1,3,86,6,1267,42,31,73,27,67,2
4713,4713,1,2,87,5,2548,74,43,117,25,105,2
4714,4714,3,4,87,10,1155,101,57,158,9,117,2
4715,4715,0,4,86,6,546,97,42,139,6,99,3
4716,4716,2,3,84,13,2275,134,77,211,13,165,2
4717,4717,4,5,86,26,9100,482,227,709,26,645,2
4718,4718,0,2,84,6,595,213,73,286,6,203,3
4719,4719,0,-1,84,22,3941,139,143,282,22,245,2
4720,4720,2,3,86,24,13860,473,182,655,40,688,2
4721,4721,4,4,85,12,1400,229,169,398,39,414,3
4722,4722,4,3,83,12,2800,227,73,300,34,297,1
4723,4723,4,4,82,24,9520,395,193,588,40,617,1
4724,4724,4,3,86,12,5880,469,176,645,43,697,3
4725,4725,4,4,85,36,23940,886,241,1127,34,1116,1
4726,4726,1,4,85,12,5152,253,52,305,34,302,1
4727,4727,0,0,86,4,5635,197,124,321,33,315,1
4728,4728,4,4,85,1,805,40,60,100,18,83,1
4729,4729,0,0,86,5,3829,200,119,319,30,303,1
4730,4730,0,0,86,4,2149,140,94,234,24,208,1
4731,4731,0,0,86,4,2821,97,89,186,38,192,1
4732,4732,2,1,85,9,2569,119,42,161,25,145,2
4733,4733,1,2,83,13,3913,186,52,238,25,214,1
4734,4734,3,1,85,12,7854,172,88,260,30,247,1
4735,4735,3,4,83,4,2422,78,38,116,24,103,1
4736,4736,4,1,84,21,4067,167,99,266,24,237,1
4737,4737,2,1,84,17,9051,146,112,258,40,271,1
4738,4738,1,1,84,3,2282,33,72,105,19,88,1
4739,4739,3,4,85,8,4172,162,61,223,32,216,1
4740,4740,4,4,85,9,4977,223,121,344,28,320,1
4741,4741,3,2,85,8,1617,119,48,167,26,152,2
4742,4742,4,3,85,8,3192,57,43,100,43,108,1
4743,4743,4,4,86,14,3437,68,316,384,20,326,2
4744,4744,3,4,87,14,4494,9,386,395,21,340,2
4745,4745,4,2,86,5,840,58,34,92,29,86,1
4746,4746,4,4,86,12,14973,318,269,587,34,581,2
4747,4747,2,4,85,18,5180,88,170,258,34,255,1
4748,4748,2,4,86,5,5775,306,132,438,37,447,1
4749,4749,4,1,87,20,10577,304,78,382,39,397,1
4750,4750,1,4,86,8,3983,89,200,289,33,283,1
4751,4751,4,1,85,14,3164,86,230,316,33,310,1
4752,4752,2,0,86,6,3542,71,235,306,37,312,1
4753,4753,3,1,85,14,4277,148,324,472,39,491,1
4754,4754,4,4,85,16,7252,116,170,286,27,263,1
4755,4755,4,1,85,14,3948,175,277,452,37,461,1
4756,4756,4,3,86,6,3927,79,128,207,27,190,1
4757,4757,1,1,86,9,710,145,38,183,27,168,3
4758,4758,4,4,87,9,2429,174,78,252,41,267,3
4759,4759,1,1,85,5,6405,194,91,285,35,285,1
4760,4760,2,2,88,3,651,126,49,175,38,180,3
4761,4761,1,3,86,17,9135,317,119,436,34,432,2
4762,4762,2,4,87,11,1435,289,88,377,28,351,3
4763,4763,-1,-1,87,8,5922,260,144,404,24,360,1
4764,4764,1,4,88,4,847,158,59,217,18,180,3
4765,4765,3,3,88,16,8050,302,145,447,52,523,2
4766,4766,1,1,87,9,4620,451,48,499,28,464,1
4767,4767,2,4,87,34,2352,661,132,793,23,698,3
4768,4768,1,1,88,10,2174,64,54,118,25,106,1
4769,4769,-1,4,86,39,19894,284,230,514,50,591,1
4770,4770,2,1,86,18,6699,182,126,308,35,308,1
4771,4771,2,3,87,27,14987,173,332,505,19,424,1
4772,4772,2,2,88,9,4004,252,7,259,28,241,1
4773,4773,4,3,85,11,12824,131,180,311,51,361,1
4774,4774,2,3,85,8,2331,106,39,145,6,103,1
4775,4775,3,3,85,9,5817,96,108,204,29,192,1
4776,4776,2,3,85,7,2989,116,72,188,18,156,1
4777,4777,3,3,85,6,3136,86,49,135,32,131,1
4778,4778,2,3,85,17,14434,221,121,342,35,342,1
4779,4779,1,1,87,12,2583,61,96,157,18,130,1
4780,4780,1,3,86,12,3647,132,89,221,5,155,2
4781,4781,3,7,86,13,8232,45,387,432,16,350,2
4782,4782,1,1,86,12,3276,55,112,167,12,129,2
4783,4783,1,4,87,8,2723,124,52,176,14,139,2
4784,4784,3,3,87,5,3472,120,126,246,15,197,2
4785,4785,1,2,87,6,1575,47,32,79,14,62,2
4786,4786,1,1,86,12,2926,126,107,233,23,205,2
4787,4787,3,2,86,6,1876,101,45,146,15,117,2
4788,4788,1,1,86,5,2520,78,99,177,14,140,1
4789,4789,4,7,86,13,1603,69,74,143,14,113,1
4790,4790,1,3,86,8,3626,194,97,291,35,291,2
4791,4791,2,-1,87,10,6783,224,110,334,28,309,2
4792,4792,2,4,87,15,11361,323,184,507,35,507,2
4793,4793,1,3,86,6,1267,42,31,73,27,67,2
4794,4794,1,2,87,5,2548,74,43,117,25,105,2
4795,4795,3,4,87,10,1155,101,57,158,9,117,2
4796,4796,0,4,86,6,546,97,42,139,6,99,3
4797,4797,2,3,84,13,2275,134,77,211,13,165,2
4798,4798,4,5,86,26,9100,482,227,709,26,645,2
4799,4799,0,2,84,6,595,213,73,286,6,203,3
4800,4800,0,-1,84,22,3941,139,143,282,22,245,2
4801,4801,2,3,86,24,13860,473,182,655,40,688,2
4802,4802,4,4,85,12,1400,229,169,398,39,414,3
4803,4803,4,3,83,12,2800,227,73,300,34,297,1
4804,4804,4,4,82,24,9520,395,193,588,40,617,1
4805,4805,4,3,86,12,5880,469,176,645,43,697,3
4806,4806,4,4,85,36,23940,886,241,1127,34,1116,1
4807,4807,1,4,85,12,5152,253,52,305,34,302,1
4808,4808,0,0,86,4,5635,197,124,321,33,315,1
4809,4809,4,4,85,1,805,40,60,100,18,83,1
4810,4810,0,0,86,5,3829,200,119,319,30,303,1
4811,4811,0,0,86,4,2149,140,94,234,24,208,1
4812,4812,0,0,86,4,2821,97,89,186,38,192,1
4813,4813,2,1,85,9,2569,119,42,161,25,145,2
4814,4814,1,2,83,13,3913,186,52,238,25,214,1
4815,4815,3,1,85,12,7854,172,88,260,30,247,1
4816,4816,3,4,83,4,2422,78,38,116,24,103,1
4817,4817,4,1,84,21,4067,167,99,266,24,237,1
4818,4818,2,1,84,17,9051,146,112,258,40,271,1
4819,4819,1,1,84,3,2282,33,72,105,19,88,1
4820,4820,3,4,85,8,4172,162,61,223,32,216,1
4821,4821,4,4,85,9,4977,223,121,344,28,320,1
4822,4822,3,2,85,8,1617,119,48,167,26,152,2
4823,4823,4,3,85,8,3192,57,43,100,43,108,1
4824,4824,4,4,86,14,3437,68,316,384,20,326,2
4825,4825,3,4,87,14,4494,9,386,395,21,340,2
4826,4826,4,2,86,5,840,58,34,92,29,86,1
4827,4827,4,4,86,12,14973,318,269,587,34,581,2
4828,4828,2,4,85,18,5180,88,170,258,34,255,1
4829,4829,2,4,86,5,5775,306,132,438,37,447,1
